Easy106	1	1001564	32764	12267	50,40,65,80,31,30,85,85,25,75,75,
Easy107	1	1000282	52479	684	75,0,65,65,65,0,15,21,21,10,41,30,
Easy108	1	1000562	35702	1483	66,0,30,80,90,43,95,95,35,25,
Easy109	1	1001171	40818	2608	20,30,0,20,30,60,60,81,72,55,70,65,86,45,
Easy110	1	1000499	65150	1429	35,25,50,1,90,45,50,90,63,35,45,55,96,
Easy111	1	1000478	53339	681	50,95,60,76,85,40,1,0,45,15,20,20,21,40,5,10,50,
Easy112	1	1001605	37093	2136	25,1,40,40,50,85,40,25,70,25,50,36,
Easy113	1	1000327	39379	2521	10,20,40,60,85,40,76,20,10,30,30,50,85,85,75,
Easy114	1	1000572	38825	6762	50,0,50,0,30,62,55,60,35,35,55,40,6,26,40,15,15,
Easy115	1	1000185	43995	310	85,75,55,25,55,30,105,97,0,15,32,40,20,10,
Easy116	1	1001076	33240	6355	1,75,10,21,80,55,60,40,20,6,76,
Easy117	1	1000381	47866	4984	31,25,75,50,1,25,63,6,50,80,25,80,46,
Easy118	1	1000322	38274	1924	10,30,61,95,20,71,81,80,96,75,5,46,50,
Easy119	1	1000684	37180	4644	76,46,0,30,50,86,0,27,30,50,
Easy120	1	1000151	48815	9059	30,70,30,52,45,35,45,85,60,85,10,77,50,
Easy121	1	1000158	40139	296	41,75,65,1,40,30,25,26,6,15,51,40,30,
Easy122	1	1000190	54291	372	25,85,40,30,6,25,96,52,60,60,70,25,70,90,46,
Easy123	1	1000310	39675	7817	85,1,61,51,72,65,70,55,45,86,
Easy124	1	1000435	55607	811	65,55,55,40,77,20,1,40,15,21,20,31,10,
Easy125	1	1001817	34418	3643	40,1,80,60,90,15,20,50,21,10,77,30,
Easy126	1	1000734	60700	3514	45,66,0,65,0,15,55,71,46,20,30,16,
Easy127	1	1001011	34025	1746	10,70,60,31,51,60,60,81,60,45,55,5,80,76,
Easy128	1	1001538	57668	1250	105,75,115,97,85,1,35,25,41,40,115,50,30,26,60,
Easy129	1	1001017	38768	15201	30,0,41,65,0,30,51,77,51,45,35,66,
Easy130	1	1001450	32566	13892	60,0,61,30,85,20,60,16,70,56,20,15,5,30,86,30,
Easy131	1	1000777	83303	3780	75,76,20,1,51,61,35,50,45,
Easy132	1	1001764	37924	1736	0,50,50,35,46,35,81,25,80,75,75,65,66,51,45,35,
Easy133	1	1000376	33819	9354	45,20,50,0,61,30,60,80,71,95,60,105,81,96,
Easy134	1	1000462	32571	3268	60,0,90,85,16,21,30,50,85,20,41,70,30,10,10,85,
Easy135	1	1000848	52246	386	35,26,40,5,15,50,65,85,16,0,45,22,40,50,6,30,
Easy136	1	1000525	55916	2694	66,50,15,65,30,40,20,31,60,70,57,
Easy137	1	1000569	33141	638	51,85,75,10,20,30,40,60,86,75,10,20,40,
Easy138	1	1000499	32959	6762	1,90,70,15,45,20,30,20,90,20,10,90,52,87,97,
Easy139	1	1000060	60960	3993	5,70,20,36,5,56,20,16,80,41,
Easy140	1	1000475	36615	4831	61,0,60,26,85,40,25,71,40,5,60,15,70,30,
Easy141	1	1000070	38284	1596	80,25,25,15,80,31,51,62,25,55,6,45,
Easy142	1	1000974	48332	1670	76,45,67,0,16,20,21,30,10,10,75,6,30,
Easy143	1	1000274	49813	2589	41,0,50,70,70,20,0,15,85,70,20,16,30,70,
Easy144	1	1000836	32307	2838	75,40,0,65,30,51,26,30,65,81,30,65,76,
Easy145	1	1001410	34322	11534	0,20,45,10,31,50,80,63,85,75,
Easy146	1	1000223	40123	1614	10,40,60,60,81,92,85,1,26,30,25,6,50,71,
Easy147	1	1001014	39056	4634	75,65,10,10,30,5,30,80,25,
Easy148	1	1001908	32292	2554	50,65,70,50,15,20,45,65,21,50,65,71,10,10,5,50,85,
Easy149	1	1002094	35892	1089	70,51,0,50,75,85,16,62,15,5,20,30,6,50,
Easy150	1	1001725	33943	18366	37,0,85,85,90,25,46,50,60,72,85,25,70,95,50,
Easy151	1	1000713	58204	456	5,60,77,66,56,85,86,1,25,0,30,40,15,31,20,30,10,
Easy152	1	1000112	37984	1875	55,26,0,41,70,35,71,55,36,66,25,10,55,65,41,
Easy153	1	1000382	33175	7914	60,40,76,75,1,80,0,71,80,51,51,86,35,76,
Easy154	1	1002807	32868	2841	55,30,65,56,2,50,70,43,66,75,55,
Easy155	1	1000823	36886	1519	50,60,10,60,60,50,71,82,75,95,35,20,5,40,96,35,
Easy156	1	1000319	34070	9323	71,95,35,0,25,26,80,5,15,80,42,50,50,80,70,31,5,70,
Easy157	1	1000960	39313	1368	46,15,20,15,87,65,50,66,70,6,20,
Easy158	1	1000316	39485	9303	76,32,70,80,62,60,85,45,85,76,6,55,
Easy159	1	1001037	33389	12727	10,40,80,60,41,5,32,20,71,80,67,57,
Easy160	1	1000744	36608	2074	20,1,52,45,5,5,25,45,25,15,85,30,60,70,90,86,
Easy161	1	1000123	32799	7022	30,40,5,15,20,51,5,20,30,61,85,40,86,
Easy162	1	1000123	37998	25559	40,40,25,40,1,50,60,50,60,73,35,65,25,55,
Easy163	1	1000347	37803	8990	40,0,90,72,95,6,85,15,20,5,50,30,50,
Easy164	1	1000472	32532	1992	20,10,70,20,50,65,80,80,5,65,30,40,50,65,
Easy165	1	1001562	33745	8102	0,30,0,80,30,80,51,43,50,25,76,85,50,85,5,35,
Easy166	1	1001543	32867	5019	30,40,80,0,50,40,51,85,26,92,85,76,50,45,
Easy167	1	1000117	58539	628	75,75,65,96,85,86,1,25,15,33,20,10,6,50,40,
Easy168	1	1000535	38807	1764	75,17,85,25,35,86,15,40,65,71,25,5,5,36,25,
Easy169	1	1001196	36101	3406	20,65,46,57,0,10,20,31,65,76,75,65,21,
Easy170	1	1000884	50076	575	87,67,55,1,25,0,30,15,40,30,30,30,20,10,
Easy171	1	1001244	32954	35298	11,70,80,52,20,70,40,32,76,67,81,75,
Easy172	1	1000715	32703	1989	61,55,95,15,60,85,23,30,10,85,75,85,30,6,60,
Easy173	1	1001387	40409	4242	25,0,15,82,60,43,0,50,85,35,10,50,60,60,60,35,20,55,86,
Easy174	1	1000995	55562	1456	26,6,30,71,16,70,30,40,50,65,
Easy175	1	1000622	35874	3489	0,26,25,5,15,15,72,30,40,62,30,6,50,85,
Easy176	1	1000537	34812	45799	0,75,0,26,31,81,53,85,75,25,62,5,85,75,45,
Easy177	1	1000952	33642	8789	36,40,0,90,85,50,60,26,35,72,85,70,95,50,85,
Easy178	1	1000642	32161	1327	10,30,61,55,76,40,60,20,75,60,20,30,86,
Easy179	1	1000529	35371	20579	0,42,60,60,0,51,70,72,55,5,65,5,25,25,35,
Easy180	1	1001075	33167	10538	0,90,45,71,45,15,15,31,85,22,70,50,50,95,30,11,
Easy181	1	1000108	32897	10605	55,60,0,33,42,15,20,65,72,5,65,5,56,
Easy182	1	1000899	40103	734	75,20,65,76,1,30,51,15,21,15,30,31,20,10,41,10,
Easy183	1	1000332	37514	3599	35,80,0,61,60,35,86,55,17,71,5,70,20,60,
Easy184	1	1000529	47498	824	15,95,15,40,61,1,15,25,0,65,33,60,50,20,
Easy185	1	1000296	45258	722	95,95,30,40,60,40,85,1,15,95,0,45,22,20,40,50,5,10,5,50,
Easy186	1	1001568	35628	1416	35,0,40,26,25,15,40,35,40,5,50,81,76,
Easy187	1	1000150	56939	1147	30,55,61,0,70,60,1,50,70,80,50,80,80,75,45,80,55,
Easy188	1	1000309	37721	7613	25,65,0,10,56,80,70,80,32,40,41,66,86,
Easy189	1	1000211	33884	2574	72,80,20,65,41,35,40,65,25,40,87,10,
Easy190	1	1002560	33002	1243	71,60,20,85,5,32,80,75,40,40,51,76,5,15,
Easy191	1	1000816	32861	2611	0,40,0,90,60,15,50,85,22,70,100,10,30,86,
Easy192	1	1002366	32604	7626	40,67,1,0,80,75,60,50,50,51,65,75,5,85,
Easy193	1	1002001	32331	22361	90,0,41,85,10,40,70,50,30,25,50,40,5,61,86,
Easy194	1	1000523	37242	1030	5,61,75,75,5,15,15,26,30,40,50,25,80,10,70,67,
Easy195	1	1000677	42256	11264	50,5,72,30,40,50,65,20,
